,Unnamed: 0,filenames,folder_name,durations,view,labels,metadata,labels_single
2700,2700,0027_306_26025-26089_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_306_26025-26089_4', 'start_frame': 25973, 'end_frame': 26037, 'label': [4], 'view': 'center', 'filenames': '0027_306_26025-26089_4.mp4', 'durations': 64}",4
2701,2701,0027_307_26075-26139_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_307_26075-26139_4', 'start_frame': 26025, 'end_frame': 26089, 'label': [4], 'view': 'center', 'filenames': '0027_307_26075-26139_4.mp4', 'durations': 64}",4
2702,2702,0027_308_26129-26193_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_308_26129-26193_4', 'start_frame': 26075, 'end_frame': 26139, 'label': [4], 'view': 'center', 'filenames': '0027_308_26129-26193_4.mp4', 'durations': 64}",4
2703,2703,0027_309_26464-26528_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_309_26464-26528_4', 'start_frame': 26129, 'end_frame': 26193, 'label': [4], 'view': 'center', 'filenames': '0027_309_26464-26528_4.mp4', 'durations': 64}",4
2704,2704,0027_310_26644-26708_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_310_26644-26708_8', 'start_frame': 26464, 'end_frame': 26528, 'label': [8], 'view': 'center', 'filenames': '0027_310_26644-26708_8.mp4', 'durations': 64}",8
2705,2705,0027_311_26708-26772_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_311_26708-26772_4', 'start_frame': 26644, 'end_frame': 26708, 'label': [4], 'view': 'center', 'filenames': '0027_311_26708-26772_4.mp4', 'durations': 64}",4
2706,2706,0027_312_26713-26777_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_312_26713-26777_4', 'start_frame': 26708, 'end_frame': 26772, 'label': [4], 'view': 'center', 'filenames': '0027_312_26713-26777_4.mp4', 'durations': 64}",4
2707,2707,0027_313_26771-26835_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_313_26771-26835_4', 'start_frame': 26713, 'end_frame': 26777, 'label': [4], 'view': 'center', 'filenames': '0027_313_26771-26835_4.mp4', 'durations': 64}",4
2708,2708,0027_314_26982-27046_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_314_26982-27046_7', 'start_frame': 26771, 'end_frame': 26835, 'label': [7], 'view': 'center', 'filenames': '0027_314_26982-27046_7.mp4', 'durations': 64}",7
2712,2712,0027_318_27350-27414_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_318_27350-27414_7', 'start_frame': 27085, 'end_frame': 27149, 'label': [7], 'view': 'center', 'filenames': '0027_318_27350-27414_7.mp4', 'durations': 64}",7
2713,2713,0027_319_27401-27465_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_319_27401-27465_4', 'start_frame': 27350, 'end_frame': 27414, 'label': [4], 'view': 'center', 'filenames': '0027_319_27401-27465_4.mp4', 'durations': 64}",4
2714,2714,0027_320_27676-27740_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_320_27676-27740_4', 'start_frame': 27401, 'end_frame': 27465, 'label': [4], 'view': 'center', 'filenames': '0027_320_27676-27740_4.mp4', 'durations': 64}",4
2715,2715,0028_000_00532-00596_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_000_00532-00596_7', 'start_frame': 445, 'end_frame': 509, 'label': [7], 'view': 'center', 'filenames': '0028_000_00532-00596_7.mp4', 'durations': 64}",7
2716,2716,0028_001_03166-03230_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_001_03166-03230_4', 'start_frame': 532, 'end_frame': 596, 'label': [4], 'view': 'center', 'filenames': '0028_001_03166-03230_4.mp4', 'durations': 64}",4
2719,2719,0028_004_03270-03334_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_004_03270-03334_8', 'start_frame': 3229, 'end_frame': 3293, 'label': [8], 'view': 'center', 'filenames': '0028_004_03270-03334_8.mp4', 'durations': 64}",8
2721,2721,0028_006_03416-03480_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_006_03416-03480_7', 'start_frame': 3290, 'end_frame': 3354, 'label': [7], 'view': 'center', 'filenames': '0028_006_03416-03480_7.mp4', 'durations': 64}",7
2725,2725,0028_010_04384-04448_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_010_04384-04448_7', 'start_frame': 3507, 'end_frame': 3571, 'label': [7], 'view': 'center', 'filenames': '0028_010_04384-04448_7.mp4', 'durations': 64}",7
2727,2727,0028_012_05187-05251_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_012_05187-05251_7', 'start_frame': 4406, 'end_frame': 4470, 'label': [7], 'view': 'center', 'filenames': '0028_012_05187-05251_7.mp4', 'durations': 64}",7
2729,2729,0028_014_05360-05424_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_014_05360-05424_7', 'start_frame': 5211, 'end_frame': 5275, 'label': [7], 'view': 'center', 'filenames': '0028_014_05360-05424_7.mp4', 'durations': 64}",7
2731,2731,0028_016_05768-05832_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_016_05768-05832_7', 'start_frame': 5381, 'end_frame': 5445, 'label': [7], 'view': 'center', 'filenames': '0028_016_05768-05832_7.mp4', 'durations': 64}",7
2732,2732,0028_017_05953-06017_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_017_05953-06017_4', 'start_frame': 5768, 'end_frame': 5832, 'label': [4], 'view': 'center', 'filenames': '0028_017_05953-06017_4.mp4', 'durations': 64}",4
2734,2734,0028_019_06150-06214_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_019_06150-06214_7', 'start_frame': 5979, 'end_frame': 6043, 'label': [7], 'view': 'center', 'filenames': '0028_019_06150-06214_7.mp4', 'durations': 64}",7
2735,2735,0028_020_06214-06278_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_020_06214-06278_12', 'start_frame': 6150, 'end_frame': 6214, 'label': [12], 'view': 'center', 'filenames': '0028_020_06214-06278_12.mp4', 'durations': 64}",12
2736,2736,0028_021_06278-06342_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_021_06278-06342_12', 'start_frame': 6214, 'end_frame': 6278, 'label': [12], 'view': 'center', 'filenames': '0028_021_06278-06342_12.mp4', 'durations': 64}",12
2737,2737,0028_022_06342-06406_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_022_06342-06406_12', 'start_frame': 6278, 'end_frame': 6342, 'label': [12], 'view': 'center', 'filenames': '0028_022_06342-06406_12.mp4', 'durations': 64}",12
2738,2738,0028_023_06406-06470_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_023_06406-06470_12', 'start_frame': 6342, 'end_frame': 6406, 'label': [12], 'view': 'center', 'filenames': '0028_023_06406-06470_12.mp4', 'durations': 64}",12
2739,2739,0028_024_06470-06534_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_024_06470-06534_12', 'start_frame': 6406, 'end_frame': 6470, 'label': [12], 'view': 'center', 'filenames': '0028_024_06470-06534_12.mp4', 'durations': 64}",12
2740,2740,0028_025_06534-06598_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_025_06534-06598_12', 'start_frame': 6470, 'end_frame': 6534, 'label': [12], 'view': 'center', 'filenames': '0028_025_06534-06598_12.mp4', 'durations': 64}",12
2741,2741,0028_026_06596-06660_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_026_06596-06660_12', 'start_frame': 6534, 'end_frame': 6598, 'label': [12], 'view': 'center', 'filenames': '0028_026_06596-06660_12.mp4', 'durations': 64}",12
2742,2742,0028_027_06660-06724_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_027_06660-06724_12', 'start_frame': 6596, 'end_frame': 6660, 'label': [12], 'view': 'center', 'filenames': '0028_027_06660-06724_12.mp4', 'durations': 64}",12
2743,2743,0028_028_06724-06788_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_028_06724-06788_12', 'start_frame': 6660, 'end_frame': 6724, 'label': [12], 'view': 'center', 'filenames': '0028_028_06724-06788_12.mp4', 'durations': 64}",12
2744,2744,0028_029_06790-06854_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0028_029_06790-06854_12', 'start_frame': 6724, 'end_frame': 6788, 'label': [12], 'view': 'center', 'filenames': '0028_029_06790-06854_12.mp4', 'durations': 64}",12
2745,2745,0028_030_06854-06918_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_030_06854-06918_2', 'start_frame': 6790, 'end_frame': 6854, 'label': [2], 'view': 'center', 'filenames': '0028_030_06854-06918_2.mp4', 'durations': 64}",2
2746,2746,0028_031_08486-08550_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_031_08486-08550_2', 'start_frame': 6854, 'end_frame': 6918, 'label': [2], 'view': 'center', 'filenames': '0028_031_08486-08550_2.mp4', 'durations': 64}",2
2748,2748,0028_033_10173-10237_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_033_10173-10237_2', 'start_frame': 8514, 'end_frame': 8578, 'label': [2], 'view': 'center', 'filenames': '0028_033_10173-10237_2.mp4', 'durations': 64}",2
2750,2750,0028_035_12436-12500_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_035_12436-12500_2', 'start_frame': 10201, 'end_frame': 10265, 'label': [2], 'view': 'center', 'filenames': '0028_035_12436-12500_2.mp4', 'durations': 64}",2
2756,2756,0028_041_15553-15617_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_041_15553-15617_2', 'start_frame': 12564, 'end_frame': 12628, 'label': [2], 'view': 'center', 'filenames': '0028_041_15553-15617_2.mp4', 'durations': 64}",2
2758,2758,0028_043_15665-15729_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_043_15665-15729_2', 'start_frame': 15601, 'end_frame': 15665, 'label': [2], 'view': 'center', 'filenames': '0028_043_15665-15729_2.mp4', 'durations': 64}",2
2759,2759,0028_044_16313-16377_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_044_16313-16377_2', 'start_frame': 15665, 'end_frame': 15729, 'label': [2], 'view': 'center', 'filenames': '0028_044_16313-16377_2.mp4', 'durations': 64}",2
2761,2761,0028_046_16397-16461_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_046_16397-16461_2', 'start_frame': 16345, 'end_frame': 16409, 'label': [2], 'view': 'center', 'filenames': '0028_046_16397-16461_2.mp4', 'durations': 64}",2
2763,2763,0028_048_17468-17532_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_048_17468-17532_2', 'start_frame': 16419, 'end_frame': 16483, 'label': [2], 'view': 'center', 'filenames': '0028_048_17468-17532_2.mp4', 'durations': 64}",2
2764,2764,0028_049_17532-17596_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0028_049_17532-17596_11', 'start_frame': 17468, 'end_frame': 17532, 'label': [11], 'view': 'center', 'filenames': '0028_049_17532-17596_11.mp4', 'durations': 64}",11
2766,2766,0028_051_18850-18914_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_051_18850-18914_2', 'start_frame': 17529, 'end_frame': 17593, 'label': [2], 'view': 'center', 'filenames': '0028_051_18850-18914_2.mp4', 'durations': 64}",2
2770,2770,0028_055_19025-19089_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_055_19025-19089_2', 'start_frame': 18930, 'end_frame': 18994, 'label': [2], 'view': 'center', 'filenames': '0028_055_19025-19089_2.mp4', 'durations': 64}",2
2772,2772,0028_057_19229-19293_1.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_057_19229-19293_1', 'start_frame': 19047, 'end_frame': 19111, 'label': [1], 'view': 'center', 'filenames': '0028_057_19229-19293_1.mp4', 'durations': 64}",1
2773,2773,0028_058_19373-19437_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0028_058_19373-19437_11', 'start_frame': 19229, 'end_frame': 19293, 'label': [11], 'view': 'center', 'filenames': '0028_058_19373-19437_11.mp4', 'durations': 64}",11
2777,2777,0028_062_19901-19965_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0028_062_19901-19965_2', 'start_frame': 19435, 'end_frame': 19499, 'label': [2], 'view': 'center', 'filenames': '0028_062_19901-19965_2.mp4', 'durations': 64}",2
2780,2780,0029_000_00990-01054_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_000_00990-01054_8', 'start_frame': 926, 'end_frame': 990, 'label': [8], 'view': 'center', 'filenames': '0029_000_00990-01054_8.mp4', 'durations': 64}",8
2781,2781,0029_001_01108-01172_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_001_01108-01172_8', 'start_frame': 990, 'end_frame': 1054, 'label': [8], 'view': 'center', 'filenames': '0029_001_01108-01172_8.mp4', 'durations': 64}",8
2782,2782,0029_002_01654-01718_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_002_01654-01718_8', 'start_frame': 1108, 'end_frame': 1172, 'label': [8], 'view': 'center', 'filenames': '0029_002_01654-01718_8.mp4', 'durations': 64}",8
2783,2783,0029_003_01718-01782_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_003_01718-01782_8', 'start_frame': 1654, 'end_frame': 1718, 'label': [8], 'view': 'center', 'filenames': '0029_003_01718-01782_8.mp4', 'durations': 64}",8
2784,2784,0029_004_01859-01923_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_004_01859-01923_8', 'start_frame': 1718, 'end_frame': 1782, 'label': [8], 'view': 'center', 'filenames': '0029_004_01859-01923_8.mp4', 'durations': 64}",8
2785,2785,0029_005_02017-02081_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_005_02017-02081_8', 'start_frame': 1859, 'end_frame': 1923, 'label': [8], 'view': 'center', 'filenames': '0029_005_02017-02081_8.mp4', 'durations': 64}",8
2786,2786,0029_006_02118-02182_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_006_02118-02182_8', 'start_frame': 2017, 'end_frame': 2081, 'label': [8], 'view': 'center', 'filenames': '0029_006_02118-02182_8.mp4', 'durations': 64}",8
2787,2787,0029_007_02182-02246_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_007_02182-02246_8', 'start_frame': 2118, 'end_frame': 2182, 'label': [8], 'view': 'center', 'filenames': '0029_007_02182-02246_8.mp4', 'durations': 64}",8
2788,2788,0029_008_02293-02357_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_008_02293-02357_8', 'start_frame': 2182, 'end_frame': 2246, 'label': [8], 'view': 'center', 'filenames': '0029_008_02293-02357_8.mp4', 'durations': 64}",8
2789,2789,0029_009_02357-02421_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_009_02357-02421_8', 'start_frame': 2293, 'end_frame': 2357, 'label': [8], 'view': 'center', 'filenames': '0029_009_02357-02421_8.mp4', 'durations': 64}",8
2790,2790,0029_010_02545-02609_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_010_02545-02609_8', 'start_frame': 2357, 'end_frame': 2421, 'label': [8], 'view': 'center', 'filenames': '0029_010_02545-02609_8.mp4', 'durations': 64}",8
2791,2791,0029_011_04155-04219_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_011_04155-04219_8', 'start_frame': 2545, 'end_frame': 2609, 'label': [8], 'view': 'center', 'filenames': '0029_011_04155-04219_8.mp4', 'durations': 64}",8
2792,2792,0029_012_04976-05040_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_012_04976-05040_8', 'start_frame': 4155, 'end_frame': 4219, 'label': [8], 'view': 'center', 'filenames': '0029_012_04976-05040_8.mp4', 'durations': 64}",8
2793,2793,0029_013_05040-05104_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_013_05040-05104_8', 'start_frame': 4976, 'end_frame': 5040, 'label': [8], 'view': 'center', 'filenames': '0029_013_05040-05104_8.mp4', 'durations': 64}",8
2794,2794,0029_014_05104-05168_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_014_05104-05168_8', 'start_frame': 5040, 'end_frame': 5104, 'label': [8], 'view': 'center', 'filenames': '0029_014_05104-05168_8.mp4', 'durations': 64}",8
2795,2795,0029_015_05164-05228_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_015_05164-05228_8', 'start_frame': 5104, 'end_frame': 5168, 'label': [8], 'view': 'center', 'filenames': '0029_015_05164-05228_8.mp4', 'durations': 64}",8
2796,2796,0029_016_07112-07176_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_016_07112-07176_8', 'start_frame': 5164, 'end_frame': 5228, 'label': [8], 'view': 'center', 'filenames': '0029_016_07112-07176_8.mp4', 'durations': 64}",8
2797,2797,0029_017_07176-07240_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_017_07176-07240_8', 'start_frame': 7112, 'end_frame': 7176, 'label': [8], 'view': 'center', 'filenames': '0029_017_07176-07240_8.mp4', 'durations': 64}",8
2798,2798,0029_018_07816-07880_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_018_07816-07880_8', 'start_frame': 7176, 'end_frame': 7240, 'label': [8], 'view': 'center', 'filenames': '0029_018_07816-07880_8.mp4', 'durations': 64}",8
2799,2799,0029_019_07880-07944_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_019_07880-07944_8', 'start_frame': 7816, 'end_frame': 7880, 'label': [8], 'view': 'center', 'filenames': '0029_019_07880-07944_8.mp4', 'durations': 64}",8
2800,2800,0029_020_08195-08259_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_020_08195-08259_8', 'start_frame': 7880, 'end_frame': 7944, 'label': [8], 'view': 'center', 'filenames': '0029_020_08195-08259_8.mp4', 'durations': 64}",8
2801,2801,0029_021_09127-09191_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_021_09127-09191_8', 'start_frame': 8195, 'end_frame': 8259, 'label': [8], 'view': 'center', 'filenames': '0029_021_09127-09191_8.mp4', 'durations': 64}",8
2802,2802,0029_022_09540-09604_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_022_09540-09604_8', 'start_frame': 9127, 'end_frame': 9191, 'label': [8], 'view': 'center', 'filenames': '0029_022_09540-09604_8.mp4', 'durations': 64}",8
2803,2803,0029_023_12799-12863_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_023_12799-12863_4', 'start_frame': 9540, 'end_frame': 9604, 'label': [4], 'view': 'center', 'filenames': '0029_023_12799-12863_4.mp4', 'durations': 64}",4
2804,2804,0029_024_12863-12927_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_024_12863-12927_4', 'start_frame': 12799, 'end_frame': 12863, 'label': [4], 'view': 'center', 'filenames': '0029_024_12863-12927_4.mp4', 'durations': 64}",4
2805,2805,0029_025_13394-13458_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_025_13394-13458_4', 'start_frame': 12863, 'end_frame': 12927, 'label': [4], 'view': 'center', 'filenames': '0029_025_13394-13458_4.mp4', 'durations': 64}",4
2806,2806,0029_026_13458-13522_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_026_13458-13522_8', 'start_frame': 13394, 'end_frame': 13458, 'label': [8], 'view': 'center', 'filenames': '0029_026_13458-13522_8.mp4', 'durations': 64}",8
2807,2807,0029_027_14035-14099_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_027_14035-14099_8', 'start_frame': 13458, 'end_frame': 13522, 'label': [8], 'view': 'center', 'filenames': '0029_027_14035-14099_8.mp4', 'durations': 64}",8
2808,2808,0029_028_14274-14338_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_028_14274-14338_8', 'start_frame': 14035, 'end_frame': 14099, 'label': [8], 'view': 'center', 'filenames': '0029_028_14274-14338_8.mp4', 'durations': 64}",8
2809,2809,0029_029_14338-14402_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_029_14338-14402_11', 'start_frame': 14274, 'end_frame': 14338, 'label': [11], 'view': 'center', 'filenames': '0029_029_14338-14402_11.mp4', 'durations': 64}",11
2810,2810,0029_030_14391-14455_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_030_14391-14455_11', 'start_frame': 14338, 'end_frame': 14402, 'label': [11], 'view': 'center', 'filenames': '0029_030_14391-14455_11.mp4', 'durations': 64}",11
2811,2811,0029_031_14495-14559_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_031_14495-14559_8', 'start_frame': 14391, 'end_frame': 14455, 'label': [8], 'view': 'center', 'filenames': '0029_031_14495-14559_8.mp4', 'durations': 64}",8
2812,2812,0029_032_14642-14706_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_032_14642-14706_8', 'start_frame': 14495, 'end_frame': 14559, 'label': [8], 'view': 'center', 'filenames': '0029_032_14642-14706_8.mp4', 'durations': 64}",8
