,Unnamed: 0,filenames,folder_name,durations,view,labels,metadata
2844,2844,0029_064_19537-19601_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_064_19537-19601_11', 'start_frame': 19473, 'end_frame': 19537, 'label': [11], 'view': 'center', 'filenames': '0029_064_19537-19601_11.mp4', 'durations': 64}"
2845,2845,0029_065_19677-19741_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_065_19677-19741_11', 'start_frame': 19537, 'end_frame': 19601, 'label': [11], 'view': 'center', 'filenames': '0029_065_19677-19741_11.mp4', 'durations': 64}"
2846,2846,0029_066_20693-20757_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_066_20693-20757_11', 'start_frame': 19677, 'end_frame': 19741, 'label': [11], 'view': 'center', 'filenames': '0029_066_20693-20757_11.mp4', 'durations': 64}"
2855,2855,0029_075_22108-22172_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_075_22108-22172_11', 'start_frame': 22044, 'end_frame': 22108, 'label': [11], 'view': 'center', 'filenames': '0029_075_22108-22172_11.mp4', 'durations': 64}"
2858,2858,0029_078_22928-22992_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0029_078_22928-22992_11', 'start_frame': 22522, 'end_frame': 22586, 'label': [11], 'view': 'center', 'filenames': '0029_078_22928-22992_11.mp4', 'durations': 64}"
2866,2866,0030_007_04717-04781_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_007_04717-04781_11', 'start_frame': 4611, 'end_frame': 4675, 'label': [11], 'view': 'center', 'filenames': '0030_007_04717-04781_11.mp4', 'durations': 64}"
2875,2875,0030_016_05141-05205_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_016_05141-05205_11', 'start_frame': 5062, 'end_frame': 5126, 'label': [11], 'view': 'center', 'filenames': '0030_016_05141-05205_11.mp4', 'durations': 64}"
2879,2879,0030_020_05602-05666_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_020_05602-05666_11', 'start_frame': 5538, 'end_frame': 5602, 'label': [11], 'view': 'center', 'filenames': '0030_020_05602-05666_11.mp4', 'durations': 64}"
2880,2880,0030_021_05603-05667_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_021_05603-05667_11', 'start_frame': 5602, 'end_frame': 5666, 'label': [11], 'view': 'center', 'filenames': '0030_021_05603-05667_11.mp4', 'durations': 64}"
2881,2881,0030_022_05634-05698_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_022_05634-05698_11', 'start_frame': 5603, 'end_frame': 5667, 'label': [11], 'view': 'center', 'filenames': '0030_022_05634-05698_11.mp4', 'durations': 64}"
2882,2882,0030_023_05663-05727_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_023_05663-05727_11', 'start_frame': 5634, 'end_frame': 5698, 'label': [11], 'view': 'center', 'filenames': '0030_023_05663-05727_11.mp4', 'durations': 64}"
2883,2883,0030_024_05746-05810_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_024_05746-05810_11', 'start_frame': 5663, 'end_frame': 5727, 'label': [11], 'view': 'center', 'filenames': '0030_024_05746-05810_11.mp4', 'durations': 64}"
2884,2884,0030_025_05872-05936_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_025_05872-05936_11', 'start_frame': 5746, 'end_frame': 5810, 'label': [11], 'view': 'center', 'filenames': '0030_025_05872-05936_11.mp4', 'durations': 64}"
2885,2885,0030_026_05937-06001_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_026_05937-06001_11', 'start_frame': 5872, 'end_frame': 5936, 'label': [11], 'view': 'center', 'filenames': '0030_026_05937-06001_11.mp4', 'durations': 64}"
2913,2913,0030_054_10829-10893_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_054_10829-10893_11', 'start_frame': 10765, 'end_frame': 10829, 'label': [11], 'view': 'center', 'filenames': '0030_054_10829-10893_11.mp4', 'durations': 64}"
2914,2914,0030_055_11023-11087_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_055_11023-11087_11', 'start_frame': 10829, 'end_frame': 10893, 'label': [11], 'view': 'center', 'filenames': '0030_055_11023-11087_11.mp4', 'durations': 64}"
2920,2920,0030_061_12097-12161_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_061_12097-12161_11', 'start_frame': 12033, 'end_frame': 12097, 'label': [11], 'view': 'center', 'filenames': '0030_061_12097-12161_11.mp4', 'durations': 64}"
2921,2921,0030_062_12183-12247_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0030_062_12183-12247_11', 'start_frame': 12097, 'end_frame': 12161, 'label': [11], 'view': 'center', 'filenames': '0030_062_12183-12247_11.mp4', 'durations': 64}"
2972,2972,0031_034_05955-06019_15.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0031_034_05955-06019_15', 'start_frame': 5891, 'end_frame': 5955, 'label': [15], 'view': 'center', 'filenames': '0031_034_05955-06019_15.mp4', 'durations': 64}"
3015,3015,0031_077_12908-12972_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0031_077_12908-12972_11', 'start_frame': 12844, 'end_frame': 12908, 'label': [11], 'view': 'center', 'filenames': '0031_077_12908-12972_11.mp4', 'durations': 64}"
3078,3078,0031_140_22111-22175_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0031_140_22111-22175_11', 'start_frame': 21961, 'end_frame': 22025, 'label': [11], 'view': 'center', 'filenames': '0031_140_22111-22175_11.mp4', 'durations': 64}"
3081,3081,0032_001_04758-04822_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_001_04758-04822_7', 'start_frame': 1349, 'end_frame': 1413, 'label': [7], 'view': 'center', 'filenames': '0032_001_04758-04822_7.mp4', 'durations': 64}"
3084,3084,0032_004_11171-11235_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_004_11171-11235_5', 'start_frame': 11107, 'end_frame': 11171, 'label': [5], 'view': 'center', 'filenames': '0032_004_11171-11235_5.mp4', 'durations': 64}"
3085,3085,0032_005_11232-11296_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_005_11232-11296_5', 'start_frame': 11171, 'end_frame': 11235, 'label': [5], 'view': 'center', 'filenames': '0032_005_11232-11296_5.mp4', 'durations': 64}"
3086,3086,0032_006_11935-11999_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_006_11935-11999_7', 'start_frame': 11232, 'end_frame': 11296, 'label': [7], 'view': 'center', 'filenames': '0032_006_11935-11999_7.mp4', 'durations': 64}"
3090,3090,0032_010_14281-14345_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_010_14281-14345_7', 'start_frame': 14125, 'end_frame': 14189, 'label': [7], 'view': 'center', 'filenames': '0032_010_14281-14345_7.mp4', 'durations': 64}"
3091,3091,0032_011_14345-14409_5.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_011_14345-14409_5', 'start_frame': 14281, 'end_frame': 14345, 'label': [5], 'view': 'center', 'filenames': '0032_011_14345-14409_5.mp4', 'durations': 64}"
3092,3092,0032_012_14357-14421_5-7.mp4,,64,center,[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_012_14357-14421_5-7', 'start_frame': 14345, 'end_frame': 14409, 'label': [5, 7], 'view': 'center', 'filenames': '0032_012_14357-14421_5-7.mp4', 'durations': 64}"
3093,3093,0032_013_16889-16953_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0032_013_16889-16953_7', 'start_frame': 14357, 'end_frame': 14421, 'label': [7], 'view': 'center', 'filenames': '0032_013_16889-16953_7.mp4', 'durations': 64}"
3094,3094,0032_014_16953-17017_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0032_014_16953-17017_11', 'start_frame': 16889, 'end_frame': 16953, 'label': [11], 'view': 'center', 'filenames': '0032_014_16953-17017_11.mp4', 'durations': 64}"
3095,3095,0032_015_16938-17002_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0032_015_16938-17002_11-7', 'start_frame': 16953, 'end_frame': 17017, 'label': [11, 7], 'view': 'center', 'filenames': '0032_015_16938-17002_11-7.mp4', 'durations': 64}"
2598,2598,0027_204_16227-16291_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_204_16227-16291_4', 'start_frame': 16170, 'end_frame': 16234, 'label': [4], 'view': 'center', 'filenames': '0027_204_16227-16291_4.mp4', 'durations': 64}"
1147,1147,0015_108_12506-12570_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0015_108_12506-12570_4', 'start_frame': 12121, 'end_frame': 12185, 'label': [4], 'view': 'center', 'filenames': '0015_108_12506-12570_4.mp4', 'durations': 64}"
1319,1319,0016_017_03158-03222_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0016_017_03158-03222_4', 'start_frame': 2961, 'end_frame': 3025, 'label': [4], 'view': 'center', 'filenames': '0016_017_03158-03222_4.mp4', 'durations': 64}"
771,771,0012_028_15640-15704_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0012_028_15640-15704_4', 'start_frame': 15413, 'end_frame': 15477, 'label': [4], 'view': 'center', 'filenames': '0012_028_15640-15704_4.mp4', 'durations': 64}"
1983,1983,0022_057_09130-09194_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_057_09130-09194_4', 'start_frame': 8790, 'end_frame': 8854, 'label': [4], 'view': 'center', 'filenames': '0022_057_09130-09194_4.mp4', 'durations': 64}"
1880,1880,0021_030_08290-08354_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0021_030_08290-08354_4', 'start_frame': 8226, 'end_frame': 8290, 'label': [4], 'view': 'center', 'filenames': '0021_030_08290-08354_4.mp4', 'durations': 64}"
1970,1970,0022_044_07047-07111_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_044_07047-07111_4', 'start_frame': 6956, 'end_frame': 7020, 'label': [4], 'view': 'center', 'filenames': '0022_044_07047-07111_4.mp4', 'durations': 64}"
2994,2994,0031_056_11167-11231_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0031_056_11167-11231_4', 'start_frame': 11084, 'end_frame': 11148, 'label': [4], 'view': 'center', 'filenames': '0031_056_11167-11231_4.mp4', 'durations': 64}"
2440,2440,0027_046_04690-04754_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_046_04690-04754_4', 'start_frame': 4636, 'end_frame': 4700, 'label': [4], 'view': 'center', 'filenames': '0027_046_04690-04754_4.mp4', 'durations': 64}"
1987,1987,0022_061_09387-09451_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_061_09387-09451_4', 'start_frame': 9329, 'end_frame': 9393, 'label': [4], 'view': 'center', 'filenames': '0022_061_09387-09451_4.mp4', 'durations': 64}"
2254,2254,0026_032_09758-09822_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0026_032_09758-09822_4', 'start_frame': 9687, 'end_frame': 9751, 'label': [4], 'view': 'center', 'filenames': '0026_032_09758-09822_4.mp4', 'durations': 64}"
2192,2192,0025_015_11926-11990_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0025_015_11926-11990_4', 'start_frame': 11691, 'end_frame': 11755, 'label': [4], 'view': 'center', 'filenames': '0025_015_11926-11990_4.mp4', 'durations': 64}"
2450,2450,0027_056_05192-05256_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_056_05192-05256_4', 'start_frame': 5146, 'end_frame': 5210, 'label': [4], 'view': 'center', 'filenames': '0027_056_05192-05256_4.mp4', 'durations': 64}"
2648,2648,0027_254_21872-21936_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_254_21872-21936_4', 'start_frame': 21750, 'end_frame': 21814, 'label': [4], 'view': 'center', 'filenames': '0027_254_21872-21936_4.mp4', 'durations': 64}"
2144,2144,0024_055_17334-17398_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_055_17334-17398_4', 'start_frame': 16853, 'end_frame': 16917, 'label': [4], 'view': 'center', 'filenames': '0024_055_17334-17398_4.mp4', 'durations': 64}"
1971,1971,0022_045_07577-07641_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_045_07577-07641_4', 'start_frame': 7047, 'end_frame': 7111, 'label': [4], 'view': 'center', 'filenames': '0022_045_07577-07641_4.mp4', 'durations': 64}"
1923,1923,0021_073_23747-23811_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0021_073_23747-23811_4', 'start_frame': 23683, 'end_frame': 23747, 'label': [4], 'view': 'center', 'filenames': '0021_073_23747-23811_4.mp4', 'durations': 64}"
2426,2426,0027_032_03840-03904_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_032_03840-03904_4', 'start_frame': 3796, 'end_frame': 3860, 'label': [4], 'view': 'center', 'filenames': '0027_032_03840-03904_4.mp4', 'durations': 64}"
1243,1243,0015_217_20862-20926_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0015_217_20862-20926_4', 'start_frame': 20849, 'end_frame': 20913, 'label': [4], 'view': 'center', 'filenames': '0015_217_20862-20926_4.mp4', 'durations': 64}"
2647,2647,0027_253_21750-21814_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_253_21750-21814_4', 'start_frame': 21686, 'end_frame': 21750, 'label': [4], 'view': 'center', 'filenames': '0027_253_21750-21814_4.mp4', 'durations': 64}"
1917,1917,0021_067_21200-21264_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0021_067_21200-21264_4', 'start_frame': 20565, 'end_frame': 20629, 'label': [4], 'view': 'center', 'filenames': '0021_067_21200-21264_4.mp4', 'durations': 64}"
2410,2410,0027_016_02833-02897_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_016_02833-02897_4', 'start_frame': 2793, 'end_frame': 2857, 'label': [4], 'view': 'center', 'filenames': '0027_016_02833-02897_4.mp4', 'durations': 64}"
2188,2188,0025_011_10311-10375_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0025_011_10311-10375_4', 'start_frame': 9530, 'end_frame': 9594, 'label': [4], 'view': 'center', 'filenames': '0025_011_10311-10375_4.mp4', 'durations': 64}"
2357,2357,0026_135_24723-24787_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0026_135_24723-24787_4', 'start_frame': 23956, 'end_frame': 24020, 'label': [4], 'view': 'center', 'filenames': '0026_135_24723-24787_4.mp4', 'durations': 64}"
2633,2633,0027_239_20715-20779_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_239_20715-20779_4', 'start_frame': 20651, 'end_frame': 20715, 'label': [4], 'view': 'center', 'filenames': '0027_239_20715-20779_4.mp4', 'durations': 64}"
2139,2139,0024_050_15839-15903_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_050_15839-15903_4', 'start_frame': 15775, 'end_frame': 15839, 'label': [4], 'view': 'center', 'filenames': '0024_050_15839-15903_4.mp4', 'durations': 64}"
1340,1340,0016_038_09143-09207_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0016_038_09143-09207_4', 'start_frame': 9079, 'end_frame': 9143, 'label': [4], 'view': 'center', 'filenames': '0016_038_09143-09207_4.mp4', 'durations': 64}"
2458,2458,0027_064_05848-05912_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_064_05848-05912_4', 'start_frame': 5766, 'end_frame': 5830, 'label': [4], 'view': 'center', 'filenames': '0027_064_05848-05912_4.mp4', 'durations': 64}"
1797,1797,0020_055_13592-13656_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0020_055_13592-13656_4', 'start_frame': 13528, 'end_frame': 13592, 'label': [4], 'view': 'center', 'filenames': '0020_055_13592-13656_4.mp4', 'durations': 64}"
2352,2352,0026_130_23611-23675_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0026_130_23611-23675_4', 'start_frame': 23529, 'end_frame': 23593, 'label': [4], 'view': 'center', 'filenames': '0026_130_23611-23675_4.mp4', 'durations': 64}"
1824,1824,0020_083_15984-16048_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0020_083_15984-16048_4', 'start_frame': 15942, 'end_frame': 16006, 'label': [4], 'view': 'center', 'filenames': '0020_083_15984-16048_4.mp4', 'durations': 64}"
2180,2180,0025_003_05422-05486_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0025_003_05422-05486_4', 'start_frame': 4598, 'end_frame': 4662, 'label': [4], 'view': 'center', 'filenames': '0025_003_05422-05486_4.mp4', 'durations': 64}"
1096,1096,0015_022_03051-03115_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0015_022_03051-03115_4', 'start_frame': 2987, 'end_frame': 3051, 'label': [4], 'view': 'center', 'filenames': '0015_022_03051-03115_4.mp4', 'durations': 64}"
2504,2504,0027_110_09132-09196_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0027_110_09132-09196_4', 'start_frame': 9095, 'end_frame': 9159, 'label': [4], 'view': 'center', 'filenames': '0027_110_09132-09196_4.mp4', 'durations': 64}"
2034,2034,0022_108_21589-21653_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_108_21589-21653_4', 'start_frame': 21378, 'end_frame': 21442, 'label': [4], 'view': 'center', 'filenames': '0022_108_21589-21653_4.mp4', 'durations': 64}"
2915,2915,0030_056_11577-11641_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0030_056_11577-11641_4', 'start_frame': 11023, 'end_frame': 11087, 'label': [4], 'view': 'center', 'filenames': '0030_056_11577-11641_4.mp4', 'durations': 64}"
1821,1821,0020_080_15857-15921_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0020_080_15857-15921_4', 'start_frame': 15813, 'end_frame': 15877, 'label': [4], 'view': 'center', 'filenames': '0020_080_15857-15921_4.mp4', 'durations': 64}"
1806,1806,0020_064_14711-14775_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0020_064_14711-14775_4', 'start_frame': 14403, 'end_frame': 14467, 'label': [4], 'view': 'center', 'filenames': '0020_064_14711-14775_4.mp4', 'durations': 64}"
3029,3029,0031_091_14744-14808_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0031_091_14744-14808_4', 'start_frame': 14654, 'end_frame': 14718, 'label': [4], 'view': 'center', 'filenames': '0031_091_14744-14808_4.mp4', 'durations': 64}"
2282,2282,0026_060_12992-13056_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0026_060_12992-13056_4', 'start_frame': 12928, 'end_frame': 12992, 'label': [4], 'view': 'center', 'filenames': '0026_060_12992-13056_4.mp4', 'durations': 64}"
2284,2284,0026_062_13378-13442_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0026_062_13378-13442_4', 'start_frame': 13314, 'end_frame': 13378, 'label': [4], 'view': 'center', 'filenames': '0026_062_13378-13442_4.mp4', 'durations': 64}"
2196,2196,0025_019_13764-13828_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0025_019_13764-13828_4', 'start_frame': 13314, 'end_frame': 13378, 'label': [4], 'view': 'center', 'filenames': '0025_019_13764-13828_4.mp4', 'durations': 64}"
1169,1169,0015_136_14776-14840_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0015_136_14776-14840_4', 'start_frame': 14712, 'end_frame': 14776, 'label': [4], 'view': 'center', 'filenames': '0015_136_14776-14840_4.mp4', 'durations': 64}"
2119,2119,0024_030_10136-10200_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0024_030_10136-10200_4', 'start_frame': 9980, 'end_frame': 10044, 'label': [4], 'view': 'center', 'filenames': '0024_030_10136-10200_4.mp4', 'durations': 64}"
1941,1941,0022_015_02759-02823_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0022_015_02759-02823_4', 'start_frame': 2355, 'end_frame': 2419, 'label': [4], 'view': 'center', 'filenames': '0022_015_02759-02823_4.mp4', 'durations': 64}"
3050,3050,0031_112_17195-17259_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0031_112_17195-17259_4', 'start_frame': 17148, 'end_frame': 17212, 'label': [4], 'view': 'center', 'filenames': '0031_112_17195-17259_4.mp4', 'durations': 64}"
2849,2849,0029_069_21778-21842_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0029_069_21778-21842_4', 'start_frame': 21535, 'end_frame': 21599, 'label': [4], 'view': 'center', 'filenames': '0029_069_21778-21842_4.mp4', 'durations': 64}"
1309,1309,0016_007_01821-01885_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0016_007_01821-01885_4', 'start_frame': 1413, 'end_frame': 1477, 'label': [4], 'view': 'center', 'filenames': '0016_007_01821-01885_4.mp4', 'durations': 64}"
255,255,0005_136_24164-24228_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0005_136_24164-24228_4', 'start_frame': 24078, 'end_frame': 24142, 'label': [4], 'view': 'center', 'filenames': '0005_136_24164-24228_4.mp4', 'durations': 64}"
